Sexo,RendaFamiliar,CorRaca,Idade,FaixaEtaria,Semest,CategoriadeSituacao,Turno,CargaHorariaMinimaRegulamentada,FatordeEsforcodeCurso,Regiao
"F","2,5<RFP<=3,5","Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"M",NA,"Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F","1,5<RFP<=2,5","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"M",NA,"Branca",28,"25 a 29 anos",10,"Concluintes","Vespertino",3000,1.21,"Região Nordeste"
"F","RFP>3,5","Branca",28,"25 a 29 anos",7,"Concluintes","Vespertino",3200,1.1,"Região Nordeste"
"F","RFP>3,5","Branca",23,"20 a 24 anos",8,"Concluintes","Vespertino",3200,1.1,"Região Nordeste"
"F","0<RFP<=0,5","Branca",34,"30 a 34 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Norte"
"F",NA,"Branca",23,"20 a 24 anos",8,"Concluintes","Vespertino",2400,1,"Região Nordeste"
"M",NA,"Branca",22,"20 a 24 anos",8,"Concluintes","Vespertino",2400,1,"Região Nordeste"
"F",NA,"Branca",22,"20 a 24 anos",7,"Concluintes","Vespertino",2400,1,"Região Nordeste"
"M","0<RFP<=0,5","Branca",26,"25 a 29 anos",2,"Concluintes","Vespertino",2400,1.1,"Região Sudeste"
"F",NA,"Branca",22,"20 a 24 anos",8,"Concluintes","Vespertino",2400,1.1,"Região Sudeste"
"M","0<RFP<=0,5","Branca",24,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Norte"
"F","1,5<RFP<=2,5","Branca",27,"25 a 29 anos",9,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"M","1<RFP<=1,5","Branca",24,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.16,"Região Norte"
"F","0<RFP<=0,5","Branca",28,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Norte"
"F","0<RFP<=0,5","Branca",30,"30 a 34 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Norte"
"F",NA,"Branca",24,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.06,"Região Nordeste"
"F","0,5<RFP<=1","Branca",22,"20 a 24 anos",10,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"M","0,5<RFP<=1","Branca",26,"25 a 29 anos",10,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"M","1<RFP<=1,5","Branca",30,"30 a 34 anos",10,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"F","2,5<RFP<=3,5","Branca",22,"20 a 24 anos",10,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"F","0,5<RFP<=1","Branca",22,"20 a 24 anos",10,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"M","0,5<RFP<=1","Branca",22,"20 a 24 anos",10,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"F","0,5<RFP<=1","Branca",29,"25 a 29 anos",10,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"F","0,5<RFP<=1","Branca",22,"20 a 24 anos",10,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"F","0,5<RFP<=1","Branca",22,"20 a 24 anos",10,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"M","1<RFP<=1,5","Branca",23,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Sudeste"
"M",NA,"Branca",33,"30 a 34 anos",10,"Concluintes","Vespertino",3600,1.06,"Região Nordeste"
"M",NA,"Branca",36,"35 a 39 anos",10,"Concluintes","Vespertino",3600,1.15,"Região Sudeste"
"F","1<RFP<=1,5","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F","0,5<RFP<=1","Branca",23,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.15,"Região Nordeste"
"F",NA,"Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F","2,5<RFP<=3,5","Branca",23,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",33,"30 a 34 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",23,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Centro-Oeste"
"M","0<RFP<=0,5","Branca",26,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.19,"Região Norte"
"F","RFP>3,5","Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F","1,5<RFP<=2,5","Branca",26,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"M",NA,"Branca",29,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Nordeste"
"F","1<RFP<=1,5","Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F","0,5<RFP<=1","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"M",NA,"Branca",24,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F","1,5<RFP<=2,5","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F",NA,"Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Nordeste"
"F","2,5<RFP<=3,5","Branca",35,"35 a 39 anos",2,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"M",NA,"Branca",31,"30 a 34 anos",10,"Concluintes","Vespertino",3600,1.06,"Região Nordeste"
"F",NA,"Branca",24,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F","1,5<RFP<=2,5","Branca",26,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F",NA,"Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F","2,5<RFP<=3,5","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F","1<RFP<=1,5","Branca",26,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"F",NA,"Branca",24,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.2,"Região Sudeste"
"M",NA,"Branca",23,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.06,"Região Nordeste"
"M","1,5<RFP<=2,5","Branca",24,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Centro-Oeste"
"F","2,5<RFP<=3,5","Branca",25,"25 a 29 anos",9,"Concluintes","Vespertino",3600,1.14,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",23,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.14,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",22,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.14,"Região Centro-Oeste"
"F","RFP>3,5","Branca",24,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.14,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.15,"Região Nordeste"
"F","2,5<RFP<=3,5","Branca",24,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Centro-Oeste"
"M","RFP>3,5","Branca",29,"25 a 29 anos",5,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M","RFP>3,5","Branca",24,"20 a 24 anos",5,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M","1,5<RFP<=2,5","Branca",23,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M","RFP>3,5","Branca",45,"45 a 49 anos",5,"Evadidos","Vespertino",3600,1.14,"Região Centro-Oeste"
"M","2,5<RFP<=3,5","Branca",41,"40 a 44 anos",4,"Evadidos","Vespertino",2400,1.1,"Região Sudeste"
"F",NA,"Branca",19,"15 a 19 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Nordeste"
"M",NA,"Branca",21,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Nordeste"
"M","RFP>3,5","Branca",29,"25 a 29 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M",NA,"Branca",19,"15 a 19 anos",2,"Evadidos","Vespertino",3600,1.06,"Região Nordeste"
"M","1<RFP<=1,5","Branca",20,"20 a 24 anos",2,"Evadidos","Vespertino",2400,1.1,"Região Sudeste"
"M","0,5<RFP<=1","Branca",26,"25 a 29 anos",8,"Evadidos","Vespertino",2400,1.1,"Região Sudeste"
"M","RFP>3,5","Branca",20,"20 a 24 anos",2,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M","1<RFP<=1,5","Branca",24,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M","RFP>3,5","Branca",40,"40 a 44 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M","0,5<RFP<=1","Branca",20,"20 a 24 anos",2,"Evadidos","Vespertino",3000,1.21,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",21,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.2,"Região Sudeste"
"F","1<RFP<=1,5","Branca",27,"25 a 29 anos",10,"Evadidos","Vespertino",3600,1.14,"Região Centro-Oeste"
"M","RFP>3,5","Branca",44,"40 a 44 anos",2,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M","1,5<RFP<=2,5","Branca",26,"25 a 29 anos",3,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M","1<RFP<=1,5","Branca",20,"20 a 24 anos",2,"Evadidos","Vespertino",3000,1.1,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",22,"20 a 24 anos",5,"Evadidos","Vespertino",3600,1.14,"Região Centro-Oeste"
"M","0<RFP<=0,5","Branca",22,"20 a 24 anos",2,"Evadidos","Vespertino",3000,1.21,"Região Nordeste"
"M","RFP>3,5","Branca",37,"35 a 39 anos",3,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"F","1<RFP<=1,5","Branca",20,"20 a 24 anos",3,"Evadidos","Vespertino",3600,1.14,"Região Sul"
"M","1,5<RFP<=2,5","Branca",25,"25 a 29 anos",7,"Evadidos","Vespertino",3600,1.14,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",22,"20 a 24 anos",6,"Evadidos","Vespertino",3000,1.1,"Região Sudeste"
"F","1,5<RFP<=2,5","Branca",35,"35 a 39 anos",5,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M","0,5<RFP<=1","Branca",21,"20 a 24 anos",7,"Evadidos","Vespertino",3600,1.19,"Região Norte"
"M",NA,"Branca",22,"20 a 24 anos",6,"Evadidos","Vespertino",3600,1.06,"Região Nordeste"
"M","1<RFP<=1,5","Branca",26,"25 a 29 anos",1,"Evadidos","Vespertino",3600,1.15,"Região Nordeste"
"F","0,5<RFP<=1","Branca",28,"25 a 29 anos",1,"Evadidos","Vespertino",3600,1.15,"Região Nordeste"
"F","1,5<RFP<=2,5","Branca",19,"15 a 19 anos",2,"Evadidos","Vespertino",3200,1.1,"Região Nordeste"
"M",NA,"Branca",30,"30 a 34 anos",7,"Evadidos","Vespertino",3600,1.1,"Região Nordeste"
"F",NA,"Branca",26,"25 a 29 anos",7,"Evadidos","Vespertino",3600,1.1,"Região Nordeste"
"M",NA,"Branca",20,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.06,"Região Nordeste"
"M",NA,"Branca",32,"30 a 34 anos",1,"Evadidos","Vespertino",3600,1.06,"Região Nordeste"
"M",NA,"Branca",22,"20 a 24 anos",1,"Evadidos","Vespertino",2400,1.1,"Região Sudeste"
"F","RFP>3,5","Branca",47,"45 a 49 anos",1,"Evadidos","Vespertino",3000,1.21,"Região Sudeste"
"M","RFP>3,5","Branca",23,"20 a 24 anos",2,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M",NA,"Branca",19,"15 a 19 anos",2,"Evadidos","Vespertino",3600,1.14,"Região Nordeste"
"M",NA,"Branca",44,"40 a 44 anos",8,"Evadidos","Vespertino",3600,1.06,"Região Nordeste"
"M","RFP>3,5","Branca",36,"35 a 39 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"F","1<RFP<=1,5","Branca",35,"35 a 39 anos",8,"Evadidos","Vespertino",2400,1.1,"Região Sudeste"
"M","0,5<RFP<=1","Branca",24,"20 a 24 anos",10,"Evadidos","Vespertino",3600,1.15,"Região Nordeste"
"M",NA,"Branca",26,"25 a 29 anos",10,"Evadidos","Vespertino",3600,1.1,"Região Nordeste"
"F",NA,"Branca",32,"30 a 34 anos",10,"Evadidos","Vespertino",3600,1.1,"Região Nordeste"
"M",NA,"Branca",33,"30 a 34 anos",10,"Evadidos","Vespertino",3600,1.15,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",19,"15 a 19 anos",2,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M",NA,"Branca",20,"20 a 24 anos",2,"Evadidos","Vespertino",3600,1.16,"Região Nordeste"
"M","RFP>3,5","Branca",20,"20 a 24 anos",4,"Evadidos","Vespertino",3600,1.16,"Região Sul"
"M","1<RFP<=1,5","Branca",23,"20 a 24 anos",2,"Evadidos","Vespertino",3000,1.1,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",22,"20 a 24 anos",3,"Evadidos","Vespertino",3000,1.21,"Região Sudeste"
"M","0,5<RFP<=1","Branca",22,"20 a 24 anos",3,"Evadidos","Vespertino",3000,1.21,"Região Sudeste"
"M","0,5<RFP<=1","Branca",30,"30 a 34 anos",2,"Evadidos","Vespertino",3000,1.21,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",32,"30 a 34 anos",0,"Evadidos","Vespertino",3000,1.21,"Região Sudeste"
"F","0,5<RFP<=1","Branca",28,"25 a 29 anos",10,"Evadidos","Vespertino",3600,1.15,"Região Nordeste"
"M","0,5<RFP<=1","Branca",27,"25 a 29 anos",5,"Concluintes","Vespertino",3000,1.1,"Região Nordeste"
"M","1,5<RFP<=2,5","Branca",29,"25 a 29 anos",6,"Concluintes","Vespertino",3600,1.16,"Região Sudeste"
"F",NA,"Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Nordeste"
"M",NA,"Branca",22,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Nordeste"
"M","0<RFP<=0,5","Branca",23,"20 a 24 anos",10,"Concluintes","Vespertino",3000,1.21,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",26,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","RFP>3,5","Branca",26,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Sudeste"
"F",NA,"Branca",23,"20 a 24 anos",8,"Concluintes","Vespertino",2400,1,"Região Nordeste"
"M","RFP>3,5","Branca",26,"25 a 29 anos",8,"Concluintes","Vespertino",3600,1.16,"Região Sudeste"
"M","1,5<RFP<=2,5","Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Sudeste"
"M",NA,"Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Nordeste"
"M",NA,"Branca",24,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Nordeste"
"F","1,5<RFP<=2,5","Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Sudeste"
"F","1,5<RFP<=2,5","Branca",23,"20 a 24 anos",9,"Concluintes","Vespertino",2400,1.1,"Região Sudeste"
"M","0,5<RFP<=1","Branca",24,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","2,5<RFP<=3,5","Branca",24,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","RFP>3,5","Branca",33,"30 a 34 anos",0,"Concluintes","Vespertino",3200,1.06,"Região Sul"
"F",NA,"Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.14,"Região Nordeste"
"M","RFP>3,5","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Sudeste"
"M","1<RFP<=1,5","Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","2,5<RFP<=3,5","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",22,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","RFP>3,5","Branca",22,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","RFP>3,5","Branca",23,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","RFP>3,5","Branca",22,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","0,5<RFP<=1","Branca",23,"20 a 24 anos",9,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",23,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","2,5<RFP<=3,5","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",24,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","2,5<RFP<=3,5","Branca",23,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1,5<RFP<=2,5","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","RFP>3,5","Branca",22,"20 a 24 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","0<RFP<=0,5","Branca",25,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","2,5<RFP<=3,5","Branca",27,"25 a 29 anos",10,"Concluintes","Vespertino",3600,1.16,"Região Centro-Oeste"
"F",NA,"Branca",19,"15 a 19 anos",0,"Evadidos","Vespertino",2400,1,"Região Nordeste"
"F","1<RFP<=1,5","Branca",28,"25 a 29 anos",9,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M",NA,"Branca",20,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.14,"Região Nordeste"
"M",NA,"Branca",21,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.14,"Região Nordeste"
"M","2,5<RFP<=3,5","Branca",22,"20 a 24 anos",6,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","1<RFP<=1,5","Branca",29,"25 a 29 anos",6,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","RFP>3,5","Branca",23,"20 a 24 anos",5,"Evadidos","Vespertino",3600,1.16,"Região Sudeste"
"F","1,5<RFP<=2,5","Branca",18,"15 a 19 anos",1,"Evadidos","Vespertino",2400,1,"Região Nordeste"
"F",NA,"Branca",20,"20 a 24 anos",1,"Evadidos","Vespertino",2400,1.1,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",34,"30 a 34 anos",4,"Evadidos","Vespertino",3600,1.2,"Região Sudeste"
"M","RFP>3,5","Branca",45,"45 a 49 anos",4,"Evadidos","Vespertino",3600,1.2,"Região Sudeste"
"M",NA,"Branca",31,"30 a 34 anos",0,"Evadidos","Vespertino",3200,1.15,"Região Sudeste"
"M","0,5<RFP<=1","Branca",20,"20 a 24 anos",1,"Evadidos","Vespertino",3200,1.15,"Região Sudeste"
"M",NA,"Branca",30,"30 a 34 anos",1,"Evadidos","Vespertino",3600,1.14,"Região Nordeste"
"M","0,5<RFP<=1","Branca",20,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.15,"Região Nordeste"
"F","0<RFP<=0,5","Branca",22,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Nordeste"
"F",NA,"Branca",21,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Nordeste"
"M","0,5<RFP<=1","Branca",24,"20 a 24 anos",2,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M",NA,"Branca",31,"30 a 34 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Sudeste"
"M","0,5<RFP<=1","Branca",21,"20 a 24 anos",8,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M",NA,"Branca",19,"15 a 19 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Sudeste"
"M",NA,"Branca",25,"25 a 29 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Sudeste"
"M",NA,"Branca",25,"25 a 29 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Sudeste"
"M","RFP>3,5","Branca",28,"25 a 29 anos",10,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",32,"30 a 34 anos",10,"Evadidos","Vespertino",3600,1.16,"Região Sudeste"
"M","0<RFP<=0,5","Branca",19,"15 a 19 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Nordeste"
"M","1,5<RFP<=2,5","Branca",22,"20 a 24 anos",8,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","1<RFP<=1,5","Branca",25,"25 a 29 anos",10,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",25,"25 a 29 anos",9,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",24,"20 a 24 anos",10,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",22,"20 a 24 anos",10,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M",NA,"Branca",19,"15 a 19 anos",0,"Evadidos","Vespertino",3600,1.06,"Região Nordeste"
"F","1<RFP<=1,5","Branca",41,"40 a 44 anos",0,"Evadidos","Vespertino",2400,1.1,"Região Sudeste"
"M",NA,"Branca",18,"15 a 19 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Nordeste"
"F","RFP>3,5","Branca",21,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.2,"Região Sudeste"
"F","1,5<RFP<=2,5","Branca",19,"15 a 19 anos",1,"Evadidos","Vespertino",3600,1.2,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",21,"20 a 24 anos",1,"Evadidos","Vespertino",3200,1.06,"Região Sul"
"M","1,5<RFP<=2,5","Branca",37,"35 a 39 anos",3,"Evadidos","Vespertino",3600,1.06,"Região Nordeste"
"F","1,5<RFP<=2,5","Branca",21,"20 a 24 anos",5,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","RFP>3,5","Branca",25,"25 a 29 anos",5,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",24,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Norte"
"M","RFP>3,5","Branca",21,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Norte"
"M","0,5<RFP<=1","Branca",25,"25 a 29 anos",10,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1,5<RFP<=2,5","Branca",25,"25 a 29 anos",10,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",21,"20 a 24 anos",0,"Evadidos","Vespertino",3600,1.15,"Região Nordeste"
"M",NA,"Branca",50,"50 a 54 anos",0,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M",NA,"Branca",18,"15 a 19 anos",0,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","0<RFP<=0,5","Branca",18,"15 a 19 anos",0,"Evadidos","Vespertino",3000,1.21,"Região Sudeste"
"M","0<RFP<=0,5","Branca",19,"15 a 19 anos",1,"Evadidos","Vespertino",3000,1.21,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",19,"15 a 19 anos",3,"Evadidos","Vespertino",3600,1.16,"Região Norte"
"M",NA,"Branca",21,"20 a 24 anos",2,"Evadidos","Vespertino",3000,1.21,"Região Nordeste"
"F","RFP>3,5","Branca",20,"20 a 24 anos",2,"Evadidos","Vespertino",3600,1.2,"Região Sudeste"
"M","2,5<RFP<=3,5","Branca",23,"20 a 24 anos",3,"Evadidos","Vespertino",3600,1.19,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",28,"25 a 29 anos",3,"Evadidos","Vespertino",3600,1.19,"Região Centro-Oeste"
"F","1<RFP<=1,5","Branca",23,"20 a 24 anos",4,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","2,5<RFP<=3,5","Branca",21,"20 a 24 anos",4,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",24,"20 a 24 anos",4,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","1<RFP<=1,5","Branca",30,"30 a 34 anos",3,"Evadidos","Vespertino",3600,1.14,"Região Sul"
"F",NA,"Branca",17,"15 a 19 anos",1,"Evadidos","Vespertino",2400,1.1,"Região Sudeste"
"M",NA,"Branca",33,"30 a 34 anos",7,"Evadidos","Vespertino",2400,1,"Região Nordeste"
"F","0,5<RFP<=1","Branca",42,"40 a 44 anos",1,"Evadidos","Vespertino",3600,1.2,"Região Centro-Oeste"
"F","1,5<RFP<=2,5","Branca",21,"20 a 24 anos",6,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",22,"20 a 24 anos",7,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",39,"35 a 39 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","2,5<RFP<=3,5","Branca",35,"35 a 39 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Nordeste"
"M",NA,"Branca",21,"20 a 24 anos",1,"Evadidos","Vespertino",3000,1.1,"Região Nordeste"
"M",NA,"Branca",23,"20 a 24 anos",1,"Evadidos","Vespertino",3000,1.1,"Região Nordeste"
"F",NA,"Branca",24,"20 a 24 anos",1,"Evadidos","Vespertino",3000,1.1,"Região Nordeste"
"M",NA,"Branca",20,"20 a 24 anos",1,"Evadidos","Vespertino",3000,1.1,"Região Nordeste"
"M","0,5<RFP<=1","Branca",21,"20 a 24 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","RFP>3,5","Branca",18,"15 a 19 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","0,5<RFP<=1","Branca",30,"30 a 34 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1,5<RFP<=2,5","Branca",42,"40 a 44 anos",1,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"M","1,5<RFP<=2,5","Branca",20,"20 a 24 anos",2,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
"F","0,5<RFP<=1","Branca",44,"40 a 44 anos",1,"Evadidos","Vespertino",3600,1.19,"Região Centro-Oeste"
"M","1<RFP<=1,5","Branca",28,"25 a 29 anos",0,"Evadidos","Vespertino",3000,1.21,"Região Sudeste"
"M","1<RFP<=1,5","Branca",22,"20 a 24 anos",8,"Evadidos","Vespertino",3600,1.16,"Região Centro-Oeste"
